hurtlex_ID,lemma,POS,ERIS_score,definition_category,definition_el,definition_en,synonyms_el,synonyms_en,examples,aikia_offensive_score,hurtlex_category
EL2480,προδότης,NOUN,0.72,Person,άτομο που παραδίδει ή εγκαταλείπει τους δικούς του παραβιάζοντας την εμπιστοσύνη,traitor,"['καταδότης', 'δωσίλογος', 'αποστάτης']","['traitor', 'betrayer', 'turncoat', 'back-stabber']",Πληρώνετε τους προδότες που τους αλλάζουν κάθε τέσσερα χρόνια και σας ενοχλούσε ο Βασιλέας που πάλευε και παλεύει με κάθε τρόπο για την χώρα μας. Καλύτερα ο Βασιλιάς παρά οι προδότες σας #Σακελλαροπουλου,0.55,dmc
EL1850,προπαγανδιστής,NOUN,0.62,Person,άτομο που διαδίδει συστηματικά παραπλανητικές ιδέες για να επηρεάσει τη γνώμη του κοινού,propagandist,"['χειραγωγός', 'προβοκάτορας', 'διακινητής ιδεών']","['propagandist', 'spin doctor', 'agitator', 'brainwasher']",username username Γιατί δεν τους ταίζει με διαφημίσεις... Τι ψάχνεις και συ τώρα... Προπαγανδιστές ήταν μια ζωή... Ήθελε ο ΨΥΡΙΖΑ να βγάλει το αντιπατριωτικό του μένος και το φερέφωνο έτρεξε να κάνει το θέλημα του αφεντικού του...,0.52,cds
EL430,προσβάλλω,VERB,0.54,Event,πράξη με την οποία κάποιος λέει ή κάνει κάτι που μειώνει την αξιοπρέπεια άλλου,"to insult, offend","['βρίζω', 'θίγω', 'υποτιμώ', 'εξευτελίζω']","['insult', 'offend', 'mock', 'demean']","Έκανα την πράξη αυτή υπό την επήρεια κακής συγκυρίας στη ζωή μου, χωρίς καμία πρόθεση να βλάψω, να προσβάλλω ή να ζημιώσω κανέναν.",0.45,cds
EL1025,ραδιούργος,ADJ,0.74,Person,άτομο που μηχανεύεται κρυφά σχέδια και παγίδες εις βάρος άλλων,"schemer, intriguer","['δολοπλόκος', 'συνωμότης', 'υποχθόνιος', 'δόλιος']","['schemer', 'plotter', 'conniver', 'intriguer']","Εχουμε δει πολλούς παικτες που μας εκνεύριζαν κυρίως με τους καυγαδες τους! Όμως αυτός εδώ είναι μακράν ό,τι χειρότερο εχει περάσει! Ενας ραδιούργος δίχως όρια! Ένα βύσμα που για να προχωρήσει στο παιχνίδι, σπέρνει τη διχόνοια στους αντιπάλους του! Υπουλος και βύσμα! #survivorGR",,cds
EL78,ραθυμία,NOUN,0.43,Behavioral_Trait,σταθερή τάση για αδράνεια και αποφυγή προσπάθειας,"sloth, lethargy","['οκνηρία', 'τεμπελιά', 'νωθρότητα']","['sloth', 'laziness', 'indolence']","Είναι όμως θλιβερό, άτομα που κάποτε ξεκίνησαν με κάποιο ταλέντο, να καταλήγουν σε μια εξυπνάδικη χυδαιότητα για να καλύψουν έτσι τη ραθυμία τους και τη μουσική τους απραξία.",,svp
EL78,ραθυμία,NOUN,0.43,State,Παροδική αίσθηση ψυχικής νάρκης και ανίας που παραλύει κάθε ενδιαφέρον,torpor : temporary mental listlessness,"['ακηδία', 'βαρεμάρα']","['torpor', 'boredom']",Όταν πάψουν να τους βγάζουν τα κανάλια τόσο συχνά θα διακρίνουμε την ραθυμία τους και την έλλειψη αγωνιστικότητας. Λίγη αναμονή,,svp
EL2257,ρυπαρός,ADJ,0.51,Behavioral_Trait,αντικείμενα που φέρουν ορατή βρωμιά,"filthy, dirty ","['βρομερός', 'μολυσμένος', 'ακάθαρτος']","['filthy', 'dirty', 'squalid', 'unclean']",Θωμάς Μαργαρίτης: «Οι ρυπαρές πένες του κ.Χαρακίδη πήραν φωτιά»,0.59,dmc
EL2257,ρυπαρός,ADJ,0.51,Person,Ηθικά αισχρός ή χυδαίος· που προσβάλλει την αγνότητα του λόγου ή της συμπεριφοράς,vile : morally foul,"['χυδαίος', 'μιαρός', 'ανήθικος']","['vile', 'sordid', 'unclean']","Αναβίωσε ο ΣΥΡΙΖΑ το εμφυλιοπολεμικό κλίμα κι όχι ο ρυπαρός ακροδεξιός εσμός του Βορίδη, του Πλεύρη, του Κυριακου και των συλλαλητηρίων της Μακονιας αγκαλιά με τους ναζί και τους παπάδες. Αυτοί που έστελναν σφαίρες σε υπουργούς και βουλευτές ήταν… μετριοπαθείς",,dmc
EL244,σαβούρα,NOUN,0.62,Object,"Κάθε άχρηστο, ευτελές ή χαμηλής ποιότητας αντικείμενο",worthless junk or low-grade material,"['παλιοπράγματα', 'σκουπίδια', 'άχρηστα', 'ξεπερασμένα είδη']","['junk', 'trash', 'rubbish', 'scrap']",Ρε τι σαβούρες πατάτες είναι αυτές που πουλάτε στα χαμπουργκεράδικα!!!! Καλά κάνω και προτιμώ τα πιτογυρεία.,0.61,qas
EL244,σαβούρα,NOUN,0.62,Person,χαρακτηρισμός για άτομα ή ομάδες που θεωρούνται παντελώς άχρηστα ή αποκρουστικά,derogatory term for people considered low-class or worthless,"['απόβρασμα', 'περιθώριο', 'κατιναριό', 'καθάρματα']","['scum', 'riffraff', 'trash', 'low-lifes']",username Αλλωστε στη Τζωρτζινα την πρόδωσε η μεγάλη ποσότητα γιατι δε πρόλαβε να αποβληθεί ..οπως ισως στο πρώτο παιδι…γι αυτο χτυπιόταν δεν θα βρείτε τιποτα!ηξερε η σαβούρα!αλλα…πισω εχει η αχλάδα την ουρά!,0.75,qas
EL937,σακατεύω,VERB,0.41,Event,"προκαλώ σοβαρή, μόνιμη σωματική βλάβη ή μεγάλη φθορά",to maim badly or ruin irreparably,"['ακρωτηριάζω', 'τραυματίζω σοβαρά', 'ξεκάνω', 'καταστρέφω']","['maim', 'cripple', 'disable', 'ruin']",username Κακομαθημενοι είναι οι χειρούργοι που σφάζουν κ σακατευουν κόσμο χωρίς να τους κρεμαμε κ κλέβουν τα σφαγεία,0.43,ddf
EL1826,σατανικός,ADJ,0.77,Person,"προσβλητικός χαρακτηρισμός για άτομο με κακόβουλες, δόλιες ή ακραία πονηρές προθέσεις",describing a person as devilishly evil or cunning,"['διαβολικός', 'μοχθηρός', 'πονηρός', 'απάνθρωπος']","['devilish', 'evil', 'diabolical', 'malevolent']",Ο Κοντιζάς συνεχίζει.. Παρατηρήστε τον τρόπο που ξεψαχνιζει το ψάρι. Σε συγκεκριμένα σημεία γιατί...ξερει σαν γνώστης ότι εκεί ΠΑΝΤΑ θα βρει. Σατανικός #MasterChefGR,0.65,dmc
EL1826,σατανικός,ADJ,0.77,Behavioral_Trait,"χαρακτηρισμός που εκδηλώνει μοχθηρία, πανουργία ή κακία «σαν του Σατανά»",diabolical,"['δαιμονικός', 'πονηρός', 'δολοπλόκος']","['diabolical', 'devilish', 'satanic']",Σου επιδοτούμε το 80% της αυξησης του ρεύματος και τα χρήματα για τις ανάγκες της επιδότησης θα τα πάρουμε απο εσένα μέσω της παρακράτησης φόρου που γίνεται στο 40% του μισθού σου κάθε μήνα. Σατανικό.,0.5,dmc
EL1977,σατυρίαση,NOUN,0.33,State,"Παθολογικά έντονη και μόνιμη σεξουαλική ορμή σε άνδρα, αναγνωρισμένη σε παλιότερα ιατρικά εγχειρίδια.",pathological male hypersexuality (satyriasis),"['υπερσεξουαλικότητα', 'παθολογική λαγνεία', 'υπερλιβιδινική διάθεση']","['hypersexuality', 'satyriasis', 'excessive libido']",Σατυρίαση/υπερσεξουαλικότητα. Απλά μια τυχαία ιδέα που μου ήρθε στο μυαλό. Αναρωτιέμαι αν υπάρχουν βιβλία με έναν κεντρικό χαρακτήρα που είναι υπερσεξουαλικός.,,cds
EL1977,σατυρίαση,NOUN,0.33,Behavioral_Trait,Υπερβολική ερωτική διάθεση που χαρακτηρίζει τη συμπεριφορά κάποιου χωρίς να αποτελεί κλινική διάγνωση.,rampant libido : extreme sexual drive,"['λιγούρα', 'καψούρα']","['raging libido', 'sex craze']","Η σεξουαλική εξάρτηση λέγεται συχνά και εξαρτητική-καταναγκαστική σεξουαλική συμπεριφορά. Στους άνδρες αναφέρεται επίσης ως σατυρίαση, στις γυναίκες ως νυμφομανία και στα  δυο φύλα ως υπερσεξουαλικότητα.",,cds
EL2358,σαχλαμάρα,NOUN,0.16,Event,"λόγος ή πράξη ανόητη και χωρίς ουσία, που θεωρείται ενοχλητική ή ασήμαντη",silly remark or act lacking substance,"['ανοησία', 'βλακεία', 'χαζομάρα', 'μπούρδα']","['nonsense', 'silliness', 'stupidity', 'baloney']","username H Μελονη δεν είναι ανόητη, βλέπει τα συμφέροντα τις Ιταλίας. Δεν ασχολείται με τις σαχλαμάρες και δεν παρέδωσε την χώρα της στους ευρωπαίους και στους Αμερικάνους.",0.44,ddp
EL870,σαχλαμαρίζω,VERB,0.46,Repetitive_Action,"Χάνω χρόνο με ανόητες πράξεις ή ανούσιο, φλύαρο λόγο",to keep fooling around doing silly things,"['χαζολογώ', 'τεμπελιάζω', 'αερολογώ', 'χασομερώ']","['goof around', 'mess about', 'fool around', 'idle']","Βασικα,δεν ειμαι σε θεση να γνωριζω. Θεση μονο πηρα κ σαχλαμαριζω.",,cds
EL2493,σίντε,NOUN,nan,Person,όρος που χρησιμοποιείται απαξιωτικά για μέλος της ομάδας Σίντι των Ρομά,derogatory term for a Romani individual of the Sinti subgroup,"['γύφτος', 'τσιγγάνος', 'ρομά']","['gypsy', 'romani', 'sinti']",Εσυ δεν εκοψες τα δωρα....? Σιντε χάσου,,ps
EL2498,σίντηδες,NOUN,0.64,Person,"απαξιωτική ονομασία για την κοινότητα των Σίντι, υποομάδα των Ρομά, συχνά μαζί με γενικεύσεις περί «κλοπών» ή «σκηνών»",offensive name for the Sinti people as a group,"['γύφτοι', 'τσιγγάνοι', 'ρομά']","['gypsies', 'romani people', 'sinti']","Σίντηδες, που τώρα πια το πολιτικά ορθό προστάζει να σας πουν όλους Ρομά, νομάδες την εποχή που όλοι μετρούν τα ακίνητα, άνθρωποι της κοινότητας στις μέρες του ιδιωτεύειν, σκηνίτες περιφερόμενοι σε τόπους που ακόμη και το οργανωμένο camping πεθαίνει σαν τουριστική ατραξιόν, περίσσεψε το μίσος για εσάς.",,ps
EL412,σκανταλιά,NOUN,0.13,Event,μικρή αταξία ή πείραγμα που προκαλεί γέλιο αλλά και ενόχληση,playful mischief or prank,"['παιχνιδιάρικη αταξία', 'πείραγμα', 'ζαβολιά', 'φάρσα']","['mischief', 'prank', 'shenanigan', 'trick']",Γιώργος Λιάγκας: «Θα αποκαλύψω μια σκανταλιά που έκανα! Εγώ όταν ήμουν μικρός...» (Video),0.18,cds
EL811,σκατά,ADV,0.62,Object,ανθρώπινα ή ζωικά περιττώματα που αποβάλλονται από το έντερο,excrement; feces,"['κόπρανα', 'κακά', 'περιττώματα', 'βρωμιές']","['stool', 'feces', 'excrement', 'poop']",username Με το σκατο στο ποπο και οπου φύγει,0.6,asm
EL811,σκατά,ADV,0.62,Behavioral_Trait,"Αυτό που έχει πολύ κακή, απογοητευτική ποιότητα· προϊόν ή δημιούργημα που είναι ελαττωματικό ή δυσάρεστο στη χρήση.",lousy / crappy: of very poor quality,"['χάλια', 'απαίσιο', 'αηδία']","['lousy', 'crappy', 'shit-quality']","«Τι σκατά είναι αυτά που κάνεις;» «Μπαλώνω, καπετάν Διονύση.» «Έτσι μπαλώνουν;» «Έτσι με έμαθε ο λοστρόμος.» «Σκατά σου έμαθε.",0.62,asm
EL811,σκατά,ADV,0.62,State,"Κατάσταση απόλυτης αποτυχίας, χάους ή συντριβής· όλα πάνε τόσο άσχημα που δεν σώζεται τίποτα.",a mess / in the gutter: total failure or chaos,"['χάος', 'μπερδέματα', 'καταστροφή']","['a mess', 'shambles', 'gone to shit']",Έστω και για μισό βιασμό να έχει κριθεί ένοχος ο #Λιγναδης πρέπει να είναι σε μπουντρουμι κι όχι να σουλατσαρει ελεύθερος. Βάλτε τους νόμους σας εκεί που ξέρετε έτσι σκατά που τα χετε κανει όλοι!,0.76,asm
EL811,σκατά,ADV,0.62,Person,"Χυδαία βρισιά που προσάπτει σε κάποιον ότι είναι αναξιόπιστος, αποκρουστικός ή ανίκανος· υποδηλώνει εχθρική στάση απέναντι στην εξωτερική του εικόνα ή την προσωπικότητά του.",piece of shit (slang): a contemptible or worthless person,"['σκουπίδι', 'απόβρασμα']","['piece of shit', 'bastard', 'scumbag', 'trash']",username Όλοι τα ίδια σκατά είναι δεν πήρα θέση υπέρ του Μητσοτάκη,0.63,asm
EL1154,σκαφτιάς,NOUN,0.26,Person,"Ανειδίκευτος εργάτης που σκάβει θεμέλια, τάφρους ή χωράφια",disparaging term for a manual digger or uneducated laborer,"['χαμάλης', 'εργάτης γης', 'λατόμος', 'χωριάτης']","['navvy', 'digger', 'laborer', 'peasant']",username και σκαφτιάς!!! Μουαχαχαχαααα... Πάω για ύπνο!!! Τα λέμε αύριο! Kiss,0.55,cds
EL1154,σκαφτιάς,NOUN,0.26,Person,"Υποτιμητικός χαρακτηρισμός φτωχού, αγράμματου ή «πεζοδρόμιου» εργάτη",ditch-digger (slur),"['βλάχος', 'εργάτης (μειωτ.)']","['ditch-digger', 'peasant']",δεν ντραπηκα ποτε γιατι ειμαι σκαφτιας ειμαι υπερηφανως γιατι υδρωνο& τρωω το ψωμη μου και μεγαλωνο το παιδακι μου κοβοντας απο το δικομ,,cds
EL1657,σκευωρώ,VERB,0.59,Event,"Σχεδιάζω και στήνω κρυφή συνωμοσία εις βάρος κάποιου, χαλκεύοντας κατηγορίες",to frame someone by fabricating accusations,"['συκοφαντώ', 'παγιδεύω', 'στήνω κατηγορία', 'δολοπλοκώ']","['frame', 'conspire', 'falsify charges', 'set up']",Μελανοχίτωνες – Τον να σκευωρείς εναντίον της 28ης Οκτωβρίου σημαίνει “ότι είσαι τουλάχιστον ηλίθιος”,,cds
EL1583,σκληρότητα,NOUN,0.34,Behavioral_Trait,ψυχική ή ηθική βαναυσότητα που εκδηλώνεται με σκληρή συμπεριφορά προς ανθρώπους ή ζώα,cruelty; hardness of heart,"['βαρβαρότητα', 'απανθρωπιά', 'ωμότητα', 'ανηλεία']","['cruelty', 'harshness', 'ruthlessness', 'brutality']",Είδα ξαφνικά ανάγλυφη όλη τη σκληρότητα και την απανθρωπιά των ανθρώπων που θεωρούν εαυτούς αναμάρτητους.,0.69,an
EL1583,σκληρότητα,NOUN,0.34,Event,"Ψυχική ή ηθική βαναυσότητα· η διάθεση ή συνήθεια να συμπεριφέρεται κανείς με άγριο, απάνθρωπο τρόπο προς άλλους",act of cruelty (a cruel or brutal incident),"['επεισόδιο βίας', 'κύμα επιθέσεων']","['act of cruelty', 'outburst of cruelty']","Για ""προμήνυμα νέας σκληρότητας "" έκανε λόγο η Παπαρήγα:",0.4,an
EL1380,σκνίπα,NOUN,0.39,State,"κατάσταση ακραίας μέθης, όπου το άτομο δεν ελέγχει τις πράξεις του",state of being completely drunk,"['τύφλα', 'λιώμα', 'πίτα', 'κουδούνι']","['wasted', 'plastered', 'sloshed', 'blind drunk']",Σκνίπα στο μεθύσι ...ο Κούλης από τις ρακιές ! (βίντεο),0.56,an
EL2006,σκοτώνω,VERB,0.64,Event,αφαιρώ τη ζωή κάποιου με πράξη βίας ή αμέλειας,to kill; to take someone's life,"['δολοφονώ', 'φονεύω', 'εκτελώ', 'εξοντώνω']","['kill', 'murder', 'slay', 'execute']","username Ναι τους είδα,ήταν όλοι μέλη της συμμαχίας αυτοί που επιτέθησαν, σκοτώνουν καταστρέφουν και ρημάζουν μια ανεξάρτητη χώρα. Κι εσείς με τον τρόπο σας δικαιολογείται αυτή την απάνθρωπη πράξη",0.68,re
EL2006,σκοτώνω,VERB,0.64,Event,προξενώ έντονο σωματικό πόνο ή δυσανεξία.,Hurt badly : cause great physical discomfort,"['διαλύω', 'βασανίζω']","['hurt badly', 'kill (slang)']",Οι ανθρωπιστες σας σκωτωσαν τους περισσότερους απ όλους,,re
EL2006,σκοτώνω,VERB,0.64,Event,δαπανώ χρόνο άσκοπα για να περάσει η ώρα,Kill time : spend time idly,"['χαραμίζω', 'λιμνάζω']","['kill time', 'idle']",Αναρωτησου καθε φορα. Αυτο που κανω τωρα ειναι σημαντικο; Η απλα σκοτωνω τον πολυτιμο χρονο μου;,,re
EL2006,σκοτώνω,VERB,0.64,Behavioral_Trait,δηλώνει ότι κάτι είναι εντυπωσιακά καλό ή ισχυρό,Totally rocks : is exceptionally impressive,"['θερίζει', 'σαρώνει']","['rocks', 'kills (slang)']",Ο συνδυασμός που σκοτώνει.,0.22,re
EL2461,σκουλήκι,NOUN,0.59,State,"έμμονη, βασανιστική σκέψη που «τρυπά» το μυαλό.",nagging thought,"['έγνοια', 'άχτι']","['nagging idea','obsession']",Μα εμένα μ' έτρωγε όλη μέρα ένα σκουλήκι.,0.43,an
EL2461,σκουλήκι,NOUN,0.59,Person,"μειωτικός χαρακτηρισμός για δειλό, ποταπό ή σιχαμερό άτομο",insult for someone seen as cowardly or contemptible,"['αρουραίος', 'κάθαρμα', 'φίδι', 'κόπρος']","['worm', 'creep', 'low-life', 'vermin']",username username Το μνήμα σου καριόλη με τα σκουλήκια γιατί μόνο εκεί είναι η θέση σου????????????????,0.86,an
EL879,σκουπίδι,NOUN,0.39,Object,κάθε άχρηστο υλικό που πετιέται μετά τη χρήση,waste material; trash,"['απορρίμματα', 'βρωμιά', 'περίσσευμα', 'σκάρτο υλικό']","['garbage', 'trash', 'rubbish', 'litter']","Μια μέρα πριν γυρίσει από τη Θεσσαλονίκη θα τα πετάξω στα σκουπίδια, για να μην τα βρει στο ψυγείο κι έχω γκρίνιες.",0.44,cds
EL879,σκουπίδι,NOUN,0.39,Person,χυδαίος χαρακτηρισμός για άτομο θεωρούμενο άχρηστο ή ανήθικο,derogatory term for someone deemed trashy or useless,"['αποβράσμα', 'τίποτας', 'καθίκι', 'σκάρτος']","['trash', 'scum', 'worthless person', 'dirtbag']",Μιλάμε για τα μεγαλύτερα σκουπιδια της χώρας,0.71,cds
EL879,σκουπίδι,NOUN,0.39,Behavioral_Trait,"Προϊόν, έργο ή ιδέα εξαιρετικά χαμηλής ποιότητας",trash (quality) : very poor product,"['σαβούρα','σαβούρι']","['trash','junk']","Εμένα μου ήρθε 48€,αρα με κλέψατε 45 ολόκληρα € ....και για ενα προϊόν σκουπίδι.",0.44,cds
EL885,σκραπ,NOUN,nan,Object,παλιό μέταλλο ή μηχανικό υλικό που προορίζεται για ανακύκλωση ως απόβλητο,scrap metal; discarded machinery for recycling,"['παλιοσίδερα', 'σκραπ μέταλλο', 'σαβούρα μετάλλου', 'απορρίμματα μετάλλων']","['scrap', 'junk metal', 'metal waste', 'scrap iron']",Η πρώτη φορά που βλέπω  κατάσχεση του σπάνιου  Poliçan P84 . Όπλο κατασκευής δεκαετίας 80 σε χρήση με «ειδικές» αλβανικές υπηρεσίες που τα πέρασαν και στις Ερυθρές Ταξιαρχίες. Υποτίθεται ότι όλα έγιναν σκραπ,,cds
EL885,σκραπ,NOUN,nan,Behavioral_Trait,Οτιδήποτε θεωρείται άχρηστο ή πλήρως φθαρμένο.,junk : worthless old thing,"['σαβούρα','μπάζο']","['junk','clunker']","Βίντεο καταγράφει τη δράση συμμοριών που ξηλώνουν μεταλλικά στοιχεία και καλώδια από τις σιδηροτροχιές για να τα πουλήσουν ως σκραπ! Καταγράφεται καρέ - καρέ η καταστροφή κρίσιμων υποδομών του σιδηροδρομικού δικτύου, την ώρα που δίπλα περνούν τρένα με επιβάτες..!",,cds
EL885,σκραπ,NOUN,nan,Person,"Υποτιμητικός όρος για άτομο (συνήθως γυναίκα ή γενικά ανεπιθύμητο άτομο) που θεωρείται άχρηστο, ασχημόπαπο ή “κατώτερης εμφάνισης”",scrap (slur): worthless person,"['σαράβαλο (μεταφ.)', 'σαβούρα (πρόσωπο)']","['scrap', 'wreck']","Ρε μαλάκα, από τα τόσα μουνιά που κάλεσα μόνο το σκραπ ήρθε...",,cds
EL683,σκύβαλο,NOUN,0.46,Object,"μικρά άχρηστα κομμάτια υλικού, συνήθως μετά την επεξεργασία δημητριακών ή ξύλου",chaff; worthless debris,"['άχυρο', 'φλούδες', 'ρίγες', 'υπολείμματα']","['chaff', 'debris', 'refuse', 'dross']",«Πληρώνω όσο πετώ»: Πόσο θα χρυσοπληρώνουμε τα σκύβαλα – Οι τιμές για τις σακούλες ανά μέγεθος #Κύπρος #Cyprus,,cds
EL683,σκύβαλο,NOUN,0.46,Person,υποτιμητικός όρος για άνθρωπο χωρίς αξία ή ηθικό βάρος που θεωρείται «περιττός»,insult for someone regarded as utter refuse,"['αποβράσμα', 'σκουπίδι', 'καθάρμα', 'τίποτας']","['trash', 'scum', 'dregs', 'low-life']",username Ρε πστ μου από ποιο βόθρο ξέφυγε αυτό το σκύβαλο;,0.84,cds
EL651,σκύλα,NOUN,0.77,Person,"απρεπής χαρακτηρισμός για γυναίκα που θεωρείται σκληρή, κακόβουλη ή ανυπάκουη",offensive term for a woman seen as vicious or unpleasant,"['καριόλα', 'στρίγγλα', 'λύκαινα', 'δαιμονίστρα']","['bitch', 'witch', 'shrew', 'harpy']",Δε θα ξαναπάμε σ' αυτή τη σκύλα.,0.73,an
EL281,σκυλάκι,NOUN,0.16,Person,Άτομο που υπακούει δουλικά σε ισχυρότερο χωρίς να φέρνει αντίρρηση,servile follower who blindly obeys,"['τσιράκι', 'υποτακτικός', 'κόλακας', 'δεκανίκι']","['lapdog', 'yes-man', 'minion', 'sycophant']",“Τρέχει σαν το σκυλάκι πίσω από τον Ντελόπουλο και του λέει ναι σε όλα”».,0.54,an
EL688,σκυλί,NOUN,0.26,Person,"Πρόσωπο που επιδεικνύει αδιάκοπη προσπάθεια και αντοχή στη δουλειά, χωρίς παράπονα, εργαζόμενο σκληρά και με πλήρη αφοσίωση στο έργο του.",hard worker: someone who works with relentless effort and dedication,"['εργατικός', 'φιλόπονος', 'ακούραστος']","['hardworking', 'diligent', 'tireless']",Ξέρεις ότι είμαι σκυλί.,0.43,an
EL688,σκυλί,NOUN,0.26,Person,"Άτομο υποταγμένο ή αναίσχυντο, που φέρεται δουλοπρεπώς ή ανήθικα, προκαλώντας αποστροφή","lap-dog, servile or despicable person","['κοπρόσκυλο', 'κτήνος', 'αληταράς', 'χαμερπές άτομο']","['lackey', 'cur', 'bastard']",Κατίνα... σε παρακαλώ... Έτρεξε πίσω της σαν το σκυλί.,0.64,an
EL282,σκύλος,NOUN,0.3,Person,"Άνδρας σκληρός, αδίστακτος ή αχάριστος· ","dog (pejorative),  ruthless ","['θηρίο', 'παλιάνθρωπος', 'σκληρός', 'αλήτης']","['brute', 'hound', 'bastard', 'ruffian']","Όταν ο σκύλος σου σταματήσει να γαβγίζει, να είσαι σίγουρος ότι κάποιος άλλος τον ταΐζει. Το παραπάνω τουί δεν αφορά σκύλους.",,an
EL2283,σνομπ,ADJ,0.49,Person,Άτομο που θεωρεί εαυτό ανώτερο και περιφρονεί όσους δεν θεωρεί στο επίπεδό του,person who looks down on others as socially inferior,"['ψηλομύτης', 'υπερόπτης', 'ελιτιστής', 'καβαλημένος', 'αρχοντοχωριάτης']","['snob', 'elitist', 'stuck-up', 'pretentious', 'posh']","Είχα μάθει από τη συγχωρεμένη τη μαμά να 'μαι φιλόξενη μ' όλο τον κόσμο κι απ’ το μπαμπά να μην είμαι σνομπ και να μην απορρίπτω κανένα πριν τον γνωρίσω λιγάκι, και πώς να γνωρίσεις, αν δεν πιεις έναν καφέ μαζί του; «Πήγαινε να μας ψήσεις ένα καφεδάκι, και βγάλε κι ένα βύσσινο» της έλεγα.",0.2,cds
EL75,σοδομία,NOUN,0.72,Event,"Σεξουαλική πράξη με πρωκτική διείσδυση ή συνεύρεση με ζώο, στιγματισμένη ως ανήθικη",anal or bestial sexual act seen as perverse,"['πρωκτικό σεξ', 'κτηνιμία', 'βδελυρία']","['sodomy', 'buggery', 'anal intercourse', 'bestiality']",Ο ηγέτης της αντιπολίτευσης στη Μαλαισία κρίθηκε ένοχος για σοδομία,0.81,om
EL77,σοδομισμός,NOUN,0.84,Repetitive_Action,"Συνήθης πρακτική πρωκτικής συνεύρεσης, θεωρούμενη αποκλίνουσα",habitual practice of sodomy,"['ακολασία', 'ανωμαλία', 'ασελγία']","['sodomy', 'habitual buggery', 'anal practice', 'unnatural vice']",Ποιο ISIS? Ο ασύμμετρος πόλεμος της πάσιβ-αγκρέσιβ ελληνίδας μάνας/πεθεράς.. Και κανένας σοδομισμός δεν μας σώζει..,0.57,om
EL1439,σούφρωμα,NOUN,0.34,Event,Απότομη κλοπή μικροπράγματος συνήθως χωρίς βία,quick theft of a small object,"['κλεψιά', 'ψιλό κλέψιμο', 'αρπαγή', 'αρπαχτή']","['pinch', 'nick', 'swipe', 'shoplifting']",Κάποιος πιο πονηρεμένος από εμένα θα έλεγε ότι η Κάτια ξεκίνησε το σούφρωμα  #SurvivorGR,,re
EL1439,σούφρωμα,NOUN,0.34,State,"Δημιουργία πτυχών ή ρυτίδων σε ύφασμα ή λεπτό υλικό (π.χ. χαρτί), συνήθως από δίπλωμα, τσαλάκωμα ή συμπίεση",crease: the fold or line made by folding or pressing,"['ρυτίδωση', 'πτύχωση']","['crease', 'wrinkle', 'fold']","Μελετώντας εκφράσεις κ σούφρωμα κούτελου καταλαβαίνεις πόσο νοσεί. Η αρρώστια λέγεται ‘Τρέλα του μεγαλείου’ Αυτός θεωρεί τ εαυτό του διεθνή παράγοντα, μεγάλο καθοδηγητή κάτι σαν τον Μάο, το φωτεινό μονοπάτι, Ναπολέων, ο μεγάλος αστέρας, τον λένε κ ηγέτη. Είναι να μη τη ψωνίσεις...",,re
EL233,σπαγγοραμμένος,VERB,0.54,Person,Άτομο που κρατά τα χρήματά του με υπερβολική τσιγκουνιά και αποφεύγει κάθε έξοδο,extremely stingy person,"['τσιγκούνης', 'σφιχτοχέρης' 'τσιγφούτης']","['miser', 'cheapskate', 'skinflint', 'tightwad', 'penny-pincher']",Φαίνεται από τα μούτρα του ο Πέτσας σπαγγοραμενος και βρήκε ευκαιρία. Είναι από αυτούς που σε βάζουν να τα λες μέχρι το τέλος και σου δίνουν ένα 10λεπτο,,svp
EL1752,σπασίκλας,NOUN,0.54,Person,"Μαθητής ή νέος με εμμονή στο διάβασμα ή την τεχνολογία, κοινωνικά άχαρος και κουραστικός","over-studious, socially awkward nerd","['φυτό', 'ξερόλας', 'σχολαστικός', 'βιβλιοφάγος']","['nerd', 'geek', 'dork', 'bookworm', 'swot']",username φημίζομαι για το χιούμορ μου κυρίες! σπασίκλας μήπως ήταν το παρατσούκλισου??? :-P,0.45,cds
EL1208,σπάταλος,ADJ,0.41,Person,Άτομο που ξοδεύει αλόγιστα χρήματα σε περιττά πράγματα,person who spends money wastefully,"['ανοιχτοχέρης', 'ασώτος', 'αφειδής', 'χαλαρός', 'μποέμ']","['spendthrift', 'extravagant', 'wasteful', 'profligate', 'big spender']","Τα παράδοξα πόθεν έσχες: Ο «σπάταλος» Δένδιας, ο οικονόμος Μηταράκης και τα 156 ακίνητα βουλευτού",0.52,dmc
EL2118,σπερμολογία,NOUN,0.48,Repetitive_Action,Επαγγελματική αργκό πολιτικών και δημοσιοκάφρων που σηματοδοτεί την αδιάκοπη διασπορά φημών ή ανοησιών,stop the bullshit: dismissive imperative to halt spreading nonsense,"['μαλακίες', 'παπαριές', 'κουτσομπολιό']","['stop the bullshit', 'cut the crap']","ΝΤΟΥΛΕΙΑ ΝΤΟΥΛΕΙΑ ΝΤΟΥΛΕΙΑ αντί αυτού καθε μέρα καφενείο, ΞΥΣΤΟ και αριστερή σπερματολογια.",,cds
