ID,Lemma,POS,Synset_ID,Synset_Lemma,Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
BG2445,развратник,noun,Synset('btbwn-018000925-n'),['развратник'],"Безнравствен човек, неморален в поведението си и в отношенията си с хората.",,"[Някакви развратници (вероятно от Министерството и БАН) решили, моля ви се, да преместят изучаването на Ренесанса от 10 в 8 клас и по този начин да осквернят невинните детски души с откровената тосканска порнография ""Декамерон"".;През 1651 г., двайсет и една годишна, тя се омъжила за Антоан дьо Бринвилие, барон дьо Нурар, който се оказал комарджия и развратник.;Той е военен, но ще бъде в цивилни, дънкови дрехи. Голям развратник е, сама ще се убедите в това. Но въпреки всичко ще се влюбите в него!]",pr,,,noun.person,,,,,
BG1516,развратност,noun,[no_synset],[no_synset_lemma],"Качество на развратен; поквара, безнравственост.",,"[И това, за което всички знаят, е само малка част от дивата развратност и морален упадък, които всъщност се случват.;Да дойдете тука и да ми дрънкате за развратността на баща ми и за някаква стара кавга между него и вашия баща, да ми блеете за измислени мои пиратски деяния и личния ми начин на живот като основателна причина да не мога да се оженя за сестра ви, докато истинското съображение, което имате на ум, истинският подтик за вашата враждебност не е нищо друго, освен въпроса за няколко жалки лири годишен доход, който ви преча да си присвоите!;Вашата развратност стига до там, че да придавате на Бога на Библията качества според човешки норми, категории и стандарти.;Отделно на цялата тая развратност и разгулност, ще организираме сбирка на летището, където ще можем да си измерим комплексите и размерите на фалосите. Изключително много държа да карате пияни, инак няма да се гоня с вас!]",svp,,,,,,,,
BG1047,развъдник,noun,[no_synset],[no_synset_lemma],"Място, благоприятно за размножаване в голямо количество и за обитаване на насекоми, влечуги, земноводни и под.",,"[Станахме развъдник на простотия.;Това училищата са най-големия развъдник на тези вируси, но понеже някой е свикнал друг да му гледа детето, всички трябва да страдаме.;В момента, в който позволим на тези гестаповци да определят кой може и какво може да се говори в университетите, висшите ни училища ще станат буквално развъдници на въпросните политически сили, което е всичко друго, но не и демократично.;Понеже нямат сили (въображение, късмет, помощ свише – anything) да избягат от този ""развъдник за живуркане"", те могат само все повече да затъват в него.]",qas,,,,,,,,
BG1995,размирник,noun,[no_synset],[no_synset_lemma],"Остар. Немирник; палавник, непослушник.",,"[Развратен размирник с, говори се, дълга поредица завоевания и от двата пола, пияница, гуляйджия, наркоман, всичко това допринася към подчертано не-добрата му репутация.;Само че, кой би търпял такъв вироглав размирник .;Мартин беше размирник по рождение, разглезен и егоист.;""Вук и Нада. Твърдоглавите приятели"" показва на двете деца как е възможно да се скарат двама най-добри приятели. Главните размирници са баща им и съседът Влада.]",re,,,,,,,,
BG1152,ратай,noun,Synset('btbwn-018001269-n'),"['слуга', 'слугиня', 'прислужник', 'прислужница', 'прислужничка', 'ратай', 'ратайка', 'ратайкиня', 'измекяр', 'измекярин', 'измекярка', 'аргат', 'аргатин', 'аргатка']","Човек, който е нает срещу заплащане да служи някому в домашна, полска или друга работа.",,"[Тя имаше дете от Виктор Льокок, прост ратай в чифлика на родителите й, изгонен заради тази негова постъпка.;Характерното за олинклузив индустрията е, че превръща хиляди българчета в ратаи на минимална заплата, като в същия момент убива дребния и средния бизнес, ресторанти, семейни хотели, къщи за гости.;Интересното е, че евентуалният премиер от ИТН Петър Илиев е ""ратай"" в ложата на бившия главен прокурор Сотир Цацаров.;Това, че с влизането в ЕС народите на източна Европа, най- вече българите, станаха ратаи на западните господари и капиталисти, е факт.;Ако израелска фирма купи предприятието, знаете ли какво означава това? Те ще изхранват Европа. Ние ще сме ратаи. А останалите земевладелци ще са зависими от водата.]",is,,,noun.person,,,,,
BG1295,реакционер,noun,Synset('btbwn-018003342-n'),"['реакционер', 'мракобесник', 'мракобесница', 'обскурант', 'обскурантка', 'реакционерка']",Човек с назадничави и противонаучни убеждения.,,"[Жалко, че един проникновен изследовател на комунизма говори като перестройчик, превърнал се след личното си и лично перестройство в реакционер!;В зората на пандемията можем да бъдем сигурни, че фашисти и реакционери ще се стремят да мобилизират отряди за (расова, национална, икономическа) чистота, пречистване, паразитизъм и замърсяване, за да наложат своите дългоподхранвани мечти върху реалността.;""Конфликтът със Запада превърна Путин в реакционер"", смята журналистът Георгий Бовт.]",pa,,,noun.person,,,,,
BG1580,ревнив,adj,Synset('btbwn-000000794-s'),"['завистлив', 'ревнив']","Който завижда на успехите на другите, болезнено желаейки да бъде над тях.",,"[Импулсивен, емоционално нестабилен, ревнив психопат е извършил убийството в Русе.;Тя е неуравновесена, ревнива кучка.;Емилия е злобна, ревнива и завистлива.]",qas,,,adj.all,,,,,
BG2408,ренегат,noun,Synset('btbwn-018002383-n'),"['отстъпник', 'отстъпница', 'ренегат', 'ренегатка']","Човек, който е изменил убежденията си, отрекъл се е от политическите си възгледи и е преминал на страната на противника.",,"[Николай Джагаров: Нинова е политически ренегат и няма да бъде избрана за председател на БСП. ;Искаш да кажеш, че щом като ти си един обществен ренегат, нормите не важат за теб? – той задаваше въпросите си иронично, в контраст на нейният спокоен изказ.;От дърти ренегати, мутри, бивши ДС-та и комсомолци няма какво друго да чакаме.]",is,,,noun.person,,,,,
BG426,рогоносец,noun,Synset('btbwn-018000586-n'),['рогоносец'],"Мъж, чиято жена му изневерява.",,"[Рогоносец спипа на калъп жена си и кмета на Ветрен и ги пусна на живо във Фейсбук.;И двете групи получиха подкрепа – от една страна, придружителите на разгневения рогоносец, от друга, художникът Женер Аугусто, който си хапеше устните от ярост, и търговският пътник, чиято предпазливост го бе принудила да изостави партньорката си в танците, докато непознатото момиче беше направило онова, което той трябваше да направи.;Палавата Богданска и отмъстителният рогоносец , в когото отново се прави на влюбена, едва ли ще останат заедно след формата, но важното е в къщата мир да има.]",cds,,,noun.person,,,,,
BG2423,ромски,adj,Synset('btbwn-001000517-a'),"['ромски', 'цигански', 'мангов']","Който е на или е характерен за роми, цигани, свързан е с тях, с културата или езика им.",,"[Явно и там хората страдат от ромски номера.;Какъв е този ромски манталитет у Вас, господине? Прилича ли Ви такъв изказ?]",ps,,,adj.pert,,,,,
BG2138,ряпа да яде,noun,[no_synset],[no_synset_lemma],"Разг. Употребява се за изразяване на пренебрежително отношение към някого или нещо, за означаване, че някой (нещо) е твърде незначителен пред друг, от когото се възхищаваме.",,"[Благоевградска общинарка нажежи страстите до червено с палава снимка, Моника Белучи ряпа да яде!;В САЩ цари тотална цензура, Сталин ряпа да яде.;За сметка на това пък по Трактора, Серьожа, Костов, Царя, и общо-взето всички останали политици (без Доган) се лее такава помия, че Бай-Ганьовия вестник ""Народно величие"" ряпа да яде.]",or,,,,,,,,
BG721,самодоволство,noun,Synset('btbwn-012000132-n'),['самодоволство'],"Душевно състояние на човек, който е изпълнен с доволство от себе си.",,"[Сега откри, че все пак не скърца със зъби от погледите на ""развратните дъртаци"". Когато усещаше възхищението или направо разпалената им похот, не отвръщаше с неприязън, а се изпълваше със самодоволство.;Руският ад, който според него само един руснак е в състояние да разбере, е все пак за предпочитане пред руското самодоволство.;Твоята суета и самодоволство те погубиха, изчадие такова. Истинският шлем винаги е със забрало.]",qas,,,noun.feeling,,,,,
BG68,самолюбие,noun,Synset('btbwn-012000148-n'),"['самолюбие', 'честолюбие', 'гордост', 'амбиция']","Силно проявено чувство на чест, което не позволява да се понасят обиди и оскърбления.",,"[Консуматорските реклами ни промиват мозъците в индивидуалистично и егоистично самолюбие.;Да пренебрегна детинското самолюбие и да му кажа да си завре ревизията отзад.;С изящен дърварски хумор и мутрафонски слог, набъбнал от самолюбие , велемощен, обкичен с инсигниите и регалиите на властта. Ехидничък такъв. Лукав.;Ахил е наказан чрез смъртта на своя приятел Патрокъл за прекомерното си самолюбие и честолюбие, което го кара да постави въпроса за даровете, които получава във войната, по-високо от интересите на войската и колектива, по-високо от общото благо.;О, окаянство! О, слепота! О, мръсно самолюбие ! О, нелюбов към Бога и ближния! Та нали в лицето на ближния е Бог - а нас ни се свиди да дадем на Самия Бог от Неговите дарове!]",cds,,,noun.feeling,,,,,
BG2117,самомнителен,adj,Synset('btbwn-000001813-s'),"['високомерен', 'надменен', 'надут', 'горделив', 'горд', 'важен', 'самомнителен', 'наперен', 'нафукан']",Който показва или проявява презрително или пренебрежително отношение към хората.,,"[Как иначе да се обясни мълчанието между тези шестстотин души, надути, намръщени, недоверчиви, сякаш изпълнени със самомнително презрение един към друг.;Джефри Чосър в ""Кентърбърийски разкази"" е оставил един забележителен образ на горделивия и самомнителен петел Шантиклер.;Просто трагичен, самовлюбен, самомнителен чичко. Да. Такава е цялата Църква през вековете.;Този самомнителен мухльо ще си изприкаже и червата.]",cds,,,adj.all,,,,,
BG532,самомнителност,noun,Synset('btbwn-007000258-n'),"['надменност', 'важност', 'арогантност', 'високомерие', 'гордост', 'горделивост', 'самомнителност', 'надутост', 'напереност', 'нафуканост']",Презрително или пренебрежително отношение към другите.,,"[Оплакват се от неговата самомнителност, а всъщност допринасят за нея.;Те въплъщават черти, които тя усеща в себе си и които я отвращават – изначална подлост, самомнителност, малодушие и нечестност на дребно.]",cds,,,noun.attribute,,,,,
BG550,самонадеяност,noun,Synset('btbwn-009000087-n'),"['самоувереност', 'самонадеяност']","Голяма или прекалена вяра в собствените сили, възможности и други.",,[Подвела го била генералската самонадеяност и т. н.;С луда самонадеяност и осъдителна дързост те са си присвоили правото да коментират въпросната привилегия.;В този случай се касае за престъпна самонадеяност.],cds,,,noun.cognition,,,,,
BG442,самохвален,adj,[no_synset],[no_synset_lemma],Който обича да хвали сам себе си.,,"[Един самохвален писател нападна едно кротко ТВ шоу, докато масовата аудитория следеше други грозни скандали. ;В интервю за списанието тя казва: ""Не харесвам самохвални и егоцентрични мъже."";Много се ядосах, затова зарязах самохвалните му глупости и се зачетох в съветите на човек с никнейм Oracle.;Защо толкова много гласоподаватели от работническата класа избраха егоистичен, обидчив, капризен, лъжещ, нарцистичен, самохвален мегаломан за президент?]",cds,,,,,,,,
BG445,самохвалко,noun,Synset('btbwn-018000425-n'),"['самохвалко', 'самохвалец', 'самохвалка', 'хвалипръцко']","Човек, който обича да се хвали.",,"[Никола Гешев е живял скромно, возил се е с трамвай, но е бил и голям самохвалко, обяснява сценаристът.;Мнозина, вбесени от малкия самохвалко , решават ""да му дадат урок"" с фразите ""Глупав си"", ""Не те бива за нищо"" и пр.;Аз се борих и бях определян като алчен тип от издателите и като нагъл егоцентрик и самохвалко от колегите си.]",cds,,,noun.person,,,,,
BG542,самохвалство,noun,Synset('btbwn-010000863-n'),"['самохвалство', 'хвалба', 'суета', 'самоизтъкване', 'себеизтъкване', 'фукня']",Прекалено хвалене на самия себе си.,,[Стефан Воденичаров: Властта е превърната в политическо самохвалство.],cds,,,noun.communication,,,,,
BG401,свиня,noun,[no_synset],[no_synset_lemma],"прен. Мръсен, гаден или много дебел човек.",,"[Ако бях сама, сигурно щях да й се нахвърля на тази гадна свиня.;Мръсна свиня, аз ти давам заплата, а ти не чистиш и не готвиш, както трябва!;Да се набие на кол в гъза, умри мръсна свиня!;Пич, щом толкова много уважаваш свинята, защо в последното изречение си написал името му с малка буква?]",an,,,,,,,,
BG1146,сводник,noun,Synset('btbwn-018001132-n'),"['сводник', 'сутеньор', 'сводница', 'сутеньорка']","Лице, което се явява посредник между проститутка и нейните клиенти и печели процент от заработените от проститутката пари.",,"[Той не ти е гадже, а сводник! Как не го виждаш!?]",pr,,,noun.person,,,,,
BG1696,селяк,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,"[В северна Гърция, около Кавала, Керамоти, Тасос са готините места, с минимално количество селяци.;Който и да дойде след банкянския селяк, ще е в пъти по-добре, само да не е чалгаря, че са на един кантар.]",ps,,,noun.person,,,,,
BG1696,селяк,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,"[Бодуров, че е селяк е селяк!;Ей, ямболски селяк, ти нямаш думата. Паси си спокойно овцете на село и не разсъждавай на глас, малоумник.]",cds,,,noun.person,,,,,
BG1698,селяндур,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,"[Едно е да си народен човек, съвсем друго е да си селяндур, но явно Глория си пада по такъв тип мъже.]",ps,,,noun.person,,,,,
BG1698,селяндур,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,[Райна стана жертва на дивия селяндур Пламен Христов от с. Беломорци.;С този селяндур трябва да се занимава прокуратурата.],cds,,,noun.person,,,,,
BG504,селянин,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,"[Гледа ли мача, селянино? Това е отбор от Б група на 12 -то място и играха по-добре от вас.]",ps,,,noun.person,,,,,
BG504,селянин,noun,Synset('btbwn-018001104-n'),"['селянка', 'варварин', 'селянин', 'селяк', 'селяндур', 'варварка', 'селяндурка']","Див, жесток, изостанал, нецивилизован човек.",,"[Всъщност първият ми инструктур беше някакъв див селянин, голям нервак, аз с такива не мога да общувам, защото аз самият съм буре с барут, и става сблъсък между планета и метеорид.;А онзи селянин Митъо Пайнера се бие в гърдите колко е популярна тази музика.]",cds,,,noun.person,,,,,
BG2381,скитник,noun,Synset('btbwn-018001453-n'),"['скитник', 'скитница', 'странник', 'странница', 'скиталец', 'скитач']","Човек, който се скита, странства, който не усяда на едно място.",,"[Повече от час Сали го беше убеждавала да напусне покоите си на Ривърсайд Драйв и да присъства на празненството в пансиона; а когато най-сетне се бе появил, носеше безупречно скроен смокинг; в сравнение с него останалите гости приличаха на скитници, облечени в дрипи.]",is,,,noun.person,,,,,
BG2105,скотски,adj,Synset('btbwn-000001705-s'),"['животински', 'нечовешки', 'скотски']","Който е присъщ на животно – груб, неконтролиран от съзнанието.",,"[„Хора, които са извършили огромен геноцид към българското общество, които са издевателствали над хората, докарали са ги до просешка тояга и скотски начин на живот – по какъв друг начин можем да ги наричаме, освен изверги“, изригна варненският бизнесмен.;Нека си погледнем скотския живот и още по-скотските заплати и пенсии, каквито има само в Сомалия и Судан.;Затова всеки, който е обезправен от този ред, който е осъден от него да се бори с нуждата и глада, който мрази своето скотско положение и желае да се избави от него, е наш приятел и брат.;Те си създадоха проблема с кучетата, те имат скотски навици, те си избират Фъндъкови кметици.]",an,,,adj.all,,,,,
BG208,скръндза,noun,Synset('btbwn-018001005-n'),"['скъперник', 'скъперница', 'циция', 'стипца', 'пинтия', 'скръндза', 'вариклечко', 'стисльо', 'свидльо', 'цинцарин', 'скъпчия', 'скъпар', 'скъпец', 'сметкаджия', 'сметкаджийка', 'стисла', 'цинцарка']","Човек, на когото много се свиди да харчи или да дава.",,"[Мамин Сашо се оказа голяма скръндза, любимата му плаща сметките по ресторантите.;Чист габровец е - от най-големите скръндзи и смешници!;Дъртият скръндза сигурно се е обърнал в гроба.]",cds,,,noun.person,,,,,
BG463,скука,noun,Synset('btbwn-012000142-n'),"['скука', 'отегчение', 'досада', 'тягост', 'тегота', 'съклет', 'теготия']","Психологическо състояние, в което даден индивид чувства липса на интерес и ангажираност, както и неспособност да се концентрира върху определена дейност.",,"[Проектът ти е пълна скука!;Ох, човек. Ти си страшна скука, най-голямата, която съм срещал досега!]",qas,,,noun.feeling,,,,,
BG465,скучен,adj,Synset('btbwn-000001271-s'),"['безинтересен', 'скучен', 'отегчителен', 'досаден', 'неинтересен', 'досадлив', 'дотеглив', 'незанимателен', 'сух']","Който не привлича интереса, не задържа вниманието с качествата си, който педизвиква досада.",,"[Впоследствие обаче чета, кажи-речи, един и същи скучен текст, лишен от всякакво любопитство текст; текст, който единствено иска да ми се хареса.;Но тесният свят на Шер изведнъж се отваря, когато на хоризонта се появяват двама тотални Болдуина (сладури): единият е суперсекси съученик, а другият - нейният скучен, но симпатичен ""бивш доведен брат"".;Тръмп определи Байдън като ""най-скучния човек в света"".]",qas,,,adj.all,,,,,
BG188,скъперник,noun,Synset('btbwn-018001005-n'),"['скъперник', 'скъперница', 'циция', 'стипца', 'пинтия', 'скръндза', 'вариклечко', 'стисльо', 'свидльо', 'цинцарин', 'скъпчия', 'скъпар', 'скъпец', 'сметкаджия', 'сметкаджийка', 'стисла', 'цинцарка']","Човек, на когото много се свиди да харчи или да дава.",,"[После се обърна грубо към Уей: — Ти си един жалък скъперник!;Старият Генчо се проявява като голям скъперник и закостенял човек.;Пренебрегнатата Вихра за пореден път се нахвърли върху бившия си Иван Христов и го обвини, че е стиснат скъперник, който гледа само към циците на Ирина Сарачинова.]",cds,,,noun.person,,,,,
BG187,скъперничество,noun,Synset('btbwn-007000202-n'),['скъперничество'],"Качество на човек, на когото му се свиди да дава пари.",,"[Осветляваме триковете, с които мъжът прикрива своето скъперничество.;Стига се дотам, че охранителят му Марк Уолбърг, разгневен и уморен от борбата за живота на момчето, не сдържа думите си и изкрещява в лицето на великия Гети истината за скъперничеството и коравосърдечността му.;Джена и Наско Стоев-Канара изумиха със скъперничество.]",cds,,,noun.attribute,,,,,
BG613,слабак,noun,[no_synset],[no_synset_lemma],"Човек, който не проявява решителност или смелост.",,"[Тея слабаци, Франция, дето им преподавахме баскетбол миналата година, биха с 10 точки САЩ и ги изхвърлиха от Световното.;Но на онези слабаци, които изведнъж се отказват от битката, само защото не е на тяхното, не прощаваме.]",cds,,,,,,,,
BG908,слива,noun,[no_synset],[no_synset_lemma],Жарг. Леко момиче.,,"[Майчето и Славун може да му лапат шпека на Борисов, а зад думите ""кюстендилската селска слива"" да не стои една отхвърлена жена от мъж, знае ли човек?;Тези кокошки са ясни, ама на мен ми е интересно как може да има такъв мъж, който да си дава кинтите за някаква миризлива слива.;Тая слива си мисли, че ще я черпим цяла вечер. Да, ама не!]",or,,,,,,,,
BG1285,слухтя,verb,[no_synset],[no_synset_lemma],"Прен. Пренебр. Слушам внимателно, за да получа информация, за да правя донос и др.",,"[Изет Мурадов си надписва извънреден труд, докато слухти бизнеса и личният живот на бизнесмени, политици и хора с влияние.;Разузнавателен самолет на САЩ ""слухти"" около границите на Крим.;Службите, вместо да слухтят кой какво говори, да почват да им разкриват тайните сметки и имоти, и да ги вкарват там, където им е мястото на разбойниците.;Неговият верен слуга, преблагородният Шехмет, слухти из всички улички и търси багдадския крадец, Лев Оболенски! И тук обаче не е минало без вълшебства...]",qas,,,,,,,,
BG2108,сляп,adj,Synset('btbwn-000000283-s'),"['лудешки', 'необмислен', 'неразумен', 'безразсъден', 'безумен', 'сляп']","Който не проявява разум, благоразумие, в който не се влага разум.",,"[Всъщност опасно е и сляпото доверие към домашните стопанства на бабите по селата. Много от техните животни не са виждали ветеринар, бъкат от бацили (а токсините на някои бацили издържат на варене), понякога и от паразити.;Именно те след продължителни слепи дегустации определиха Flirt за един от световните лидери сред водките.;Време е да престанем да бъдем слепи роби на егоизма си, без да забелязваме накъде ни води той (въпреки че ние дори виждаме, че не е към благоденствие, не и към сигурен и безопасен живот).]",ddf,,,adj.all,,,,,
BG816,смет,noun,[no_synset],[no_synset_lemma],"Прен. Нещо без никаква ценност; отпадък, боклук.",,"[При нас втората стратегия се ползва изключително активно, като най-много политическа смет може да се намери под патриотичната черга.;До това води организираната и по-опасната от мафията медийна и политическа смет, заливаща ни ежеминутно с непрекъсната тревожност от климапромени, вируси, червени и оранжеви кодове. ;И ето на – какво се върна оттам? Да, какво? Какво излезе такава многознайка, дето ни гледа с вирнат нос, сякаш сме смет, дето разбива живота на един младеж?]",qas,,,,,,,,
BG1971,смешник,noun,[no_synset],[no_synset_lemma],"Несериозен, жалък човек.",,"[Смешник е Слави, старият импотентен пръч!;Аман от смешници и аматьори!;Благой Георгиев е най-големият смешник!;Аман от малоумници и правозащитници с промити мозъци като тебе, смешник!]",dmc,,,,,,,,
BG1180,смрад,noun,Synset('btbwn-009000103-n'),"['воня', 'смрад', 'зловоние']","Противна, отвратителна миризма.",,"[Пропуснах да кажа, че докато вървяхме по коридорите, усещахме невероятна смрад и воня, смесица от мирис на урина, на всякакви... манджи, на мръсни чорапи, на... повръщано и, разбира се, на... сперма (та тук живееха стотици съвсем млади хора!).;Девойката гледаше с широко отворени очи създанието, разтегнало устни в триумфална усмивка, оголило два реда натрошени зъби. Лъхна я смрадта на леш.;В квартала се носи смрад на отпадни води. Тъй като няма специализирана техника, която да събере издавените животни, удавени в потопа, труповете им са в тинята и се носят от водите.]",qas,,,noun.cognition,,,,,
BG1996,смутител,noun,Synset('btbwn-018001405-n'),"['смутител', 'смутителка']","Лице, което предизвиква смут.",,"[И докато сънува този сън и продължава да се държи по-същия начин, ще му харесва и ролята на смутител на мира.;Разпитвах всички които излизаха за двете момчета, обяснявах, че са ме обрали в техния вход, плачех и молех за помощ, но повечето хора ме гледаха като смутител на реда.;Нарича ги смутители, подмамващи слабите умове.]",dmc,,,noun.person,,,,,
BG2206,сноб,noun,Synset('btbwn-018001301-n'),"['сноб', 'снобка']","Човек с бедни духовни интереси и неблагороден произход, който се стреми да изглежда като аристократ или интелектуалец.",,"[Дейзи е богато омъжена за егоистичния сноб Том Бюкенън, чиято суета класово се храни от извънбрачна връзка със съпругата на гаражния собственик Уилсън.;Всъщност те са такива сноби, че дори няма да водят дебат, за да обяснят своята гледна точка и да убедят събеседника.;Англичаните са типични сноби, но пък доказано успели.]",dmc,,,noun.person,,,,,
BG517,содомит,noun,[no_synset],[no_synset_lemma],"Полово извратен човек, отдаден на содомия.",,"[Тук няма значение аз гей ли съм, баболюбец, содомит, некрофил, зоофил или какъвто и да било перверзник.;Този содомит от снимката има вид на човек, който не трябва да бъде допускан до деца.;Мръсна гад си ти, содомит гнусен!;Решението на съда в Манчестър за първи път разкри самоличността на изнасилвача, който причаквал жертвите си пред нощни клубове. Содомитът записвал нападенията с два телефона.]",om,,,,,,,,
BG80,содомия,noun,Synset('btbwn-004000783-n'),['содомия'],Вид полова извратеност.,,"[Обратното означава тотална содомия и инцест, наблюдаван днес в ЗАП.;Чети Ницше!, посъветва ме Игор Лебеда, моят учител по камерна музика, след като ми писа двойка заради това, че – по негови думи – съм извършил содомия със сонатата за цигулка и пиано от Бетовен, известна като Пролетна.]",ddp,,,noun.act,,,,,
BG2041,сополанко,noun,Synset('btbwn-018000585-n'),"['хлапе', 'сополанко', 'сополан', 'сополанка', 'сополка', 'сополко']","Млад, неопитен човек.",,"[Въобще не ме гледай така, сополанко!;Ей, сополанко, сърбят ме ръцете да ти загрея глупавия врат, така да знаеш!;От кога да имаш пари е порок или нещо лошо, защото не знам някой да не се стреми към тях, но понеже вие, сополанковци, ги нямате, ревете и плюете.]",cds,,,noun.person,,,,,
BG2024,спекулант,noun,Synset('btbwn-018001315-n'),"['спекулант', 'търгаш', 'спекулантка', 'гешефтар', 'гешефтарка', 'търгашка']","Човек, който прави спекула, занимава се с гешефт, с нечестни търговски сделки.",,"[Според публикувани в dc leaks документи, общо 266 евродепутати са свързани с Борсовия спекулант.;Мръсни спекуланти!]",cds,,,noun.person,,,,,
BG2024,спекулант,noun,Synset('btbwn-018001315-n'),"['спекулант', 'търгаш', 'спекулантка', 'гешефтар', 'гешефтарка', 'търгашка']","Човек, който прави спекула, занимава се с гешефт, с нечестни търговски сделки.",,"[Един патриот не парцелира нацията на етническа основа, защото така той не е патриот, а е политически спекулант.;Що се отнася до държавата Израел - огромната част от гражданите й не са банкери и борсови спекуланти.]",re,,,noun.person,,,,,
BG643,сплетник,noun,Synset('btbwn-018000618-n'),"['интригант', 'клеветник', 'клеветница', 'клюкарка', 'клюкар', 'интригантка', 'сплетник', 'сплетница', 'одумвач', 'одумник', 'мюзевирин', 'клеветничка', 'мюзевирджия', 'мюзевир', 'мюзевирка', 'мюзевирджийка', 'одумвачка', 'одумница', 'шепотник', 'шепотница']","Човек, който се занимава с клюки и интриги.",,"[Под пласт привидна искреност и чар дебне двуличен, коравосърдечен сплетник, който трупа информация, за да направи някому мръсотия, да го очерни.;Изглежда, в този момент е бил напълно изкукал, защото дъртият сплетник май наистина обича жена си.;Да, ама за това трябва акъл, трябват знания, бърз и творчески ум, смелост, а не първообрази на нашенската кака Сийка - сплетници, крадльовци, шушумиги, алкохолици, тъпи женкари, мърлячи... само с неистови мераци нищо не става....]",dmc,,,noun.person,,,,,
BG707,спънка,noun,Synset('btbwn-009000077-n'),"['препятствие', 'пречка', 'спънка', 'стена', 'преграда', 'бариера', 'заслон', 'сито', 'преградка']","Нещо, което възпрепятства, което пречи и трябва да се преодолее за извършването, осъществяването на нещо.",,"[Тук не се получават нещата, спънка си ми за това, не си допадаме за онова, няма бъдеще нашата връзка!;И може би ти си спънката.;Не е колега, а спънка в екипа – всичко минава по-бавно заради него.;Как да вървим напред, като до мен стои тази спънка?]",qas,,,noun.cognition,,,,,
